Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCE42,OUT049,3821.3090030024146
NCK42,OUT049,3733.8254110534076
DRE01,OUT017,3861.7057454172827
FDE57,OUT018,1945.6451121096711
DRK59,OUT019,529.3816398940651
FDB10,OUT027,5886.425574917535
FDQ25,OUT046,2916.1493503142756
FDY26,OUT017,3800.870356367366
FDG28,OUT049,4008.131842018283
FDM14,OUT049,1648.3104310133099
NCH29,OUT049,1571.1253005269564
FDD48,OUT049,1957.0707860874386
FDC17,OUT045,3804.865464594779
DRH49,OUT027,2283.968179400848
FDN44,OUT018,2485.510260612825
FDC29,OUT045,1946.3322018214656
DRK01,OUT019,227.0366032751687
FDD48,OUT017,1922.9657009765235
FDB59,OUT013,3045.0927362842194
FDY45,OUT010,611.446805075462
FDX60,OUT035,1270.0112515509772
FDT09,OUT010,318.8032716513762
DRB24,OUT018,2384.5053338529
FDL13,OUT035,3902.229101445649
FDN16,OUT035,1645.726500233117
FDK57,OUT013,2013.351673051966
FDO22,OUT027,2180.5126097179736
FDC57,OUT010,543.5792507234644
FDZ13,OUT027,1422.0330084153063
FDW27,OUT013,2458.643994724947
FDX10,OUT049,607.7617592677989
FDY08,OUT018,1915.6946917463467
FDA49,OUT017,1359.4732048079627
FDC32,OUT018,1474.466086555419
FDO04,OUT035,850.5263855044959
NCZ54,OUT013,2550.135161809595
FDY40,OUT045,767.9397682373617
FDW36,OUT045,1645.726500233117
FDE11,OUT017,3082.9781273649255
DRE37,OUT045,3116.0846406554183
NCK19,OUT017,3095.252494054948
FDT19,OUT035,2898.3340240128255
FDE56,OUT045,960.889813968918
FDZ57,OUT010,308.8440461070492
FDB35,OUT035,1474.1266617030508
FDF09,OUT010,78.36552588680065
FDO34,OUT046,2798.6874502322594
FDA55,OUT046,3826.39784265498
NCM18,OUT035,950.439508240254
FDJ20,OUT019,285.25173431216564
DRQ35,OUT019,282.72145965621803
FDG02,OUT013,3105.7290406794673
NCU29,OUT018,2383.371982343829
FDL27,OUT027,1816.1999574183972
NCA54,OUT035,2947.4173323890695
FDJ32,OUT035,1003.2740367256303
FDB21,OUT019,528.273089277056
FDR46,OUT035,2512.8753005917306
FDZ32,OUT046,1645.726500233117
DRF36,OUT017,3101.579775167309
NCU54,OUT017,3720.105147584715
NCI31,OUT017,605.5064707792916
DRA59,OUT035,3139.1482821601116
NCC55,OUT045,610.493523153933
FDE44,OUT018,754.1626502293444
NCN26,OUT018,1816.1156002892094
FDC11,OUT049,1369.1321482503795
FDV24,OUT035,2477.1097987596513
FDR40,OUT019,203.45577227691
NCQ17,OUT049,2533.936012220139
FDC46,OUT045,3073.8178225255647
NCM18,OUT046,1031.4921058693258
FDK16,OUT046,1548.3016379180508
FDI28,OUT017,1295.7557882560618
FDS11,OUT018,3345.7666814692616
DRD13,OUT046,1039.930771393273
FDL36,OUT035,1390.1109756030016
FDI27,OUT013,765.9029680251923
FDJ53,OUT019,274.3768325227696
FDS44,OUT045,4006.409409684731
FDE28,OUT046,3775.2547164789758
FDQ33,OUT018,2393.5382402212695
FDB37,OUT017,4029.768493091311
FDQ31,OUT045,1361.8958396157207
NCQ05,OUT046,2502.1278351695187
FDE10,OUT013,2037.3674187913366
FDF38,OUT017,612.1667202051684
FDE50,OUT019,540.9160203520139
DRG37,OUT010,380.0568143176052
NCH06,OUT049,3959.0552618590077
FDY14,OUT045,4246.408310951473
FDO27,OUT017,1521.2341300450903
FDQ19,OUT049,3992.125267161487
FDZ26,OUT019,560.0111650155562
FDN51,OUT013,4124.490329318636
FDK20,OUT035,2049.270458937011
FDD40,OUT018,2925.1075197119326
DRI25,OUT018,840.1505117448512
FDH56,OUT017,1922.7334650069884
FDI36,OUT027,5537.025727793875
DRH11,OUT018,840.1505117448512
NCV18,OUT017,1339.1265795994234
DRI01,OUT049,2914.196143998146
DRE48,OUT049,3141.5176826159914
FDS51,OUT035,931.9860977220129
FDM38,OUT017,772.976026859695
FDB60,OUT027,5516.377134555315
FDY58,OUT035,3901.2462251588076
FDY22,OUT045,2189.3143475543498
FDF11,OUT027,6320.509427223203
FDZ51,OUT035,1548.3016379180508
FDQ45,OUT017,3091.5055493522123
FDF17,OUT035,3099.3943905830743
NCF31,OUT027,3722.910916935349
FDA37,OUT013,2024.494462740011
FDO51,OUT046,620.4004584357759
FDF34,OUT013,3061.6636856056143
FDD57,OUT018,1485.5791065391595
FDO37,OUT046,3891.197871829909
FDR49,OUT049,773.3127019835679
FDS39,OUT049,2134.087145919629
FDI48,OUT027,1456.1159076768229
DRM35,OUT049,2983.6960844994223
FDV57,OUT035,3039.0923117029665
FDZ55,OUT013,2538.4636404051344
FDI28,OUT035,1266.3041754050391
FDS21,OUT045,1032.1987926993522
FDT34,OUT013,1642.7449400776616
DRI25,OUT035,855.2186016819659
FDT47,OUT010,203.98047781690454
DRH39,OUT045,1177.5715434538445
NCD54,OUT045,2465.6531942544393
FDU16,OUT027,2367.7941289092923
NCW29,OUT045,2045.712791784933
FDV25,OUT027,5571.779471160598
FDM56,OUT035,1654.688343790453
FDZ04,OUT027,1841.8454907251107
FDG59,OUT019,81.29083730781744
FDI56,OUT045,1401.979509172769
FDS33,OUT035,1374.0422272342664
FDC23,OUT049,2892.1342932655507
FDT11,OUT049,3137.318643797248
FDG17,OUT045,4029.0630078497334
FDZ44,OUT045,1942.364766582531
FDJ52,OUT013,2551.274607340362
DRI23,OUT046,2549.6790398108483
DRE15,OUT010,174.77410685469764
NCF07,OUT013,1631.2296313473091
NCR29,OUT049,855.2186016819659
FDE44,OUT019,113.74267133958746
FDT23,OUT035,1285.0700800088343
NCG06,OUT017,4077.1167373868743
NCU41,OUT010,514.9057093056549
FDH46,OUT017,1645.726500233117
FDV31,OUT013,2915.1977853806093
NCT41,OUT027,4206.588354390473
FDE22,OUT027,4105.0648045249245
FDC26,OUT045,1654.688343790453
DRF51,OUT017,605.5064707792916
NCY53,OUT019,284.2514957410303
FDY21,OUT017,3070.1503072017194
FDL27,OUT013,991.1062732412342
FDZ34,OUT049,3149.127144046639
NCF43,OUT010,336.5467939484514
FDC21,OUT035,1651.2919911687652
FDL26,OUT013,2492.0977421325683
FDT25,OUT010,238.60360196101055
NCR30,OUT046,1170.7085600372643
DRL23,OUT019,237.88588930939025
NCR05,OUT049,3077.1229033584527
NCE19,OUT018,840.1505117448512
FDY07,OUT035,632.5041077293326
FDB10,OUT017,3931.0091329148013
FDP57,OUT013,1642.7449400776616
FDU48,OUT019,286.4276525988286
FDH48,OUT035,1356.5819168745265
FDO33,OUT035,1926.2576990840807
NCU29,OUT045,2493.567462372498
FDW35,OUT046,620.4004584357759
FDH05,OUT010,599.463884592118
FDP26,OUT049,1642.7449400776616
DRG27,OUT035,614.4220086936757
FDQ33,OUT046,2507.644024793843
FDH20,OUT010,200.15149553184642
FDV14,OUT046,1399.556874365011
DRD01,OUT046,855.2186016819659
NCI17,OUT049,1534.1742978030932
FDF39,OUT010,613.9887690919808
FDX37,OUT046,1619.2805776894445
NCX17,OUT035,3836.926379197267
FDN03,OUT013,4008.648687916626
NCS41,OUT010,430.8037517684813
FDH34,OUT045,3120.743520018823
NCX53,OUT018,1999.051106115043
FDY31,OUT046,2475.74496687587
FDD20,OUT017,2069.5839470340616
FDE51,OUT045,763.1577789491515
FDV27,OUT046,1370.0334319762262
FDF16,OUT035,2483.046419129717
FDZ02,OUT049,1534.1742978030932
NCK05,OUT045,1023.7601271754052
FDM12,OUT027,5143.252978351105
NCA05,OUT018,2352.03424413285
FDX33,OUT045,2541.5463799500913
FDM25,OUT049,2927.674173495781
FDE41,OUT018,1346.981084124667
FDW14,OUT045,1374.0422272342664
NCD30,OUT046,1522.840908868033
FDB23,OUT010,603.479421075874
FDF45,OUT046,928.396789189895
FDW20,OUT017,2062.04065949239
FDF47,OUT045,3684.626210982909
NCR05,OUT019,541.7005501584364
DRB01,OUT046,3149.256523046784
FDE36,OUT013,2520.8732112550356
FDU56,OUT049,3071.1875104461055
FDB23,OUT049,3775.3875428190895
FDN48,OUT049,1410.3793374935904
FDS43,OUT013,3072.3852565963557
NCN05,OUT013,3095.4488981010486
NCL53,OUT049,2905.1594967387555
FDL56,OUT046,1367.6107971684683
FDH17,OUT018,1497.471420821917
FDP37,OUT046,2063.945996725221
FDG09,OUT019,542.2550115852148
FDA55,OUT045,3782.5687417993904
FDX31,OUT049,3856.0954671753643
FDJ41,OUT045,4194.440499118379
DRC24,OUT045,2531.4545874400064
FDQ21,OUT035,2049.270458937011
NCT54,OUT045,1486.8039298816502
FDH08,OUT049,3883.1775174545373
FDY38,OUT018,3404.592089978573
DRM11,OUT010,611.5411130824264
FDG32,OUT049,3650.6149552143847
NCH18,OUT046,3953.324394822899
FDI20,OUT035,3801.5161797507085
FDA33,OUT018,2372.4718187858475
FDN45,OUT013,3617.86864026592
FDT45,OUT010,156.37210603226399
FDR32,OUT035,3851.4066704226493
FDA48,OUT017,3717.199897825134
FDN23,OUT017,2467.7560907819848
NCR18,OUT035,620.4004584357759
FDD45,OUT046,1491.4136923850867
FDI22,OUT018,3174.99202612696
FDT09,OUT013,2097.203283557347
DRC24,OUT027,4160.250621287912
FDT39,OUT046,2485.7087619504478
FDX28,OUT045,1556.2113489955511
FDA50,OUT018,1481.549692908459
FDT33,OUT027,4170.514411882294
FDQ60,OUT049,2028.0170401792745
NCM19,OUT018,1681.8506130620835
FDF40,OUT046,4123.481649723042
NCI30,OUT035,3969.4132753280123
FDK34,OUT049,3936.1776101801443
FDA38,OUT027,6229.778803838314
FDT02,OUT045,610.493523153933
FDC11,OUT017,1369.8729658313273
FDD08,OUT046,614.4220086936757
NCS29,OUT046,4156.735935725151
DRI03,OUT010,477.6768820120545
FDK48,OUT035,1128.4959812565103
FDM52,OUT049,2505.7022510275865
FDP49,OUT035,855.2186016819659
DRA24,OUT046,2572.0528709628793
NCJ43,OUT049,2890.396380956345
FDE11,OUT045,3082.9781273649255
FDP01,OUT049,2452.133419003001
FDQ59,OUT018,1344.089796191231
FDA43,OUT019,457.968122456667
FDL14,OUT017,2471.0622164507354
FDV50,OUT010,243.75861194183952
FDT01,OUT027,5605.906044455021
NCC42,OUT035,2033.6739670814793
FDO28,OUT046,1996.2868997945966
FDD32,OUT019,192.51931989997303
FDV45,OUT035,3070.7809454958424
NCW17,OUT019,308.6372623229159
NCJ17,OUT027,2544.423956957633
NCF18,OUT049,3046.9404120943436
FDP01,OUT045,2457.4206526453595
FDH24,OUT045,2524.2702870323337
FDI38,OUT027,5569.294936999156
FDX03,OUT035,642.3144607381705
FDY28,OUT046,3628.2625528741796
FDN34,OUT018,2766.826148253504
FDJ02,OUT045,2505.8754848348312
FDW40,OUT019,293.2118932494638
FDX03,OUT017,618.1451699472686
FDE17,OUT027,3905.299676647743
FDT58,OUT046,2713.3820787977143
FDI38,OUT013,3676.4800867453405
FDW22,OUT035,3813.985896350007
FDS15,OUT027,2862.5428390432803
NCX06,OUT013,3032.8814941933774
DRK47,OUT035,3891.9530713960803
FDC23,OUT027,4983.03371156381
FDM56,OUT010,219.53156268248685
FDP21,OUT046,3130.851760905495
FDP58,OUT046,3649.155280859162
FDA27,OUT019,581.7872965046237
FDK41,OUT019,208.89718762178657
NCH42,OUT046,3882.3126496633463
FDG29,OUT045,620.4004584357759
FDW15,OUT018,2393.5382402212695
FDD28,OUT018,846.273799959065
FDQ37,OUT049,2958.9987396627575
FDC23,OUT035,2912.923340438677
FDV13,OUT035,1399.556874365011
FDK33,OUT046,3760.1584027673885
FDO33,OUT013,1932.2840350729143
FDN21,OUT017,2561.3374593531626
NCW06,OUT027,5529.375333531006
FDI38,OUT035,3719.167848097135
FDC21,OUT027,2545.726888238916
NCS05,OUT046,2115.956704272368
NCN53,OUT049,610.493523153933
FDV40,OUT010,164.33778829323364
FDG60,OUT017,3905.022773642653
NCY30,OUT027,4979.486651195663
FDM40,OUT045,2059.3077411964982
NCO30,OUT046,3053.827593095116
FDK10,OUT046,3049.4911326222646
FDM36,OUT045,2907.7618559935663
FDN10,OUT013,1948.0250088575965
FDM46,OUT018,1436.8648593741773
FDX50,OUT049,1731.936799007799
FDP33,OUT045,3947.271339112701
FDO12,OUT045,3103.2411590229162
FDC28,OUT013,1709.821977937994
FDO31,OUT045,1295.7557882560618
FDX45,OUT035,2517.7413074351043
FDV21,OUT049,2063.945996725221
FDH04,OUT049,1411.1746088137234
NCG54,OUT013,2755.859498469729
FDO13,OUT046,2554.295330363243
FDA09,OUT027,5124.108019000625
FDC38,OUT017,2029.7251013722648
NCO42,OUT046,2442.2270593523576
FDL45,OUT049,2046.3498506750184
NCK31,OUT013,788.1924962156003
FDM39,OUT017,2994.9440644819315
FDC22,OUT010,481.92366383802687
FDF46,OUT046,1940.296237272924
FDQ37,OUT045,2943.1314615264882
FDH41,OUT010,528.0636832081113
FDQ04,OUT046,614.4220086936757
NCQ02,OUT027,5145.0142415525
FDJ57,OUT027,5009.719980045978
NCE07,OUT049,2129.399519915168
FDE56,OUT013,904.7952590087284
FDI20,OUT049,3779.763276721912
FDK36,OUT018,754.1626502293444
FDP08,OUT027,5482.761393050532
FDF44,OUT017,2020.402538532982
NCU53,OUT017,2680.3747180321047
FDF47,OUT035,3747.8313937573603
FDS55,OUT010,370.3988268942279
FDZ52,OUT010,224.25584645618605
FDL04,OUT018,1608.4646979042434
NCM26,OUT035,2495.8489248540923
FDX43,OUT049,2757.3170487996135
FDP52,OUT049,3831.587131985141
DRK49,OUT045,614.4220086936757
FDE38,OUT013,2515.9762994853695
DRF13,OUT035,2501.1948080146904
FDK41,OUT010,173.5189093921836
FDJ04,OUT027,3114.118158136111
FDZ44,OUT018,1857.9766866331793
FDS11,OUT013,3789.872513280701
FDA55,OUT049,3826.39784265498
NCW53,OUT046,3031.936917542818
FDB49,OUT027,2499.2890567351087
FDD23,OUT017,3112.1715196049
NCV42,OUT045,1701.361810540967
NCZ29,OUT018,1907.7786913393386
FDQ26,OUT013,840.1505117448512
FDV08,OUT017,612.1667202051684
FDC53,OUT049,1556.2560263490511
FDV58,OUT010,505.16381072871457
NCP02,OUT019,172.74529253049312
DRI37,OUT045,855.2186016819659
FDQ12,OUT049,3901.3783826845283
FDE33,OUT046,1262.161505243236
FDX27,OUT045,1518.8114952373326
FDM22,OUT017,787.5111949178583
NCH30,OUT019,292.82094245127854
FDC04,OUT017,4036.869793861689
FDO38,OUT046,1285.0700800088343
FDV52,OUT027,3107.8130340356847
FDB32,OUT013,1508.7463287288374
FDV43,OUT018,743.2308017888627
FDI24,OUT018,2833.2950470833052
FDR40,OUT017,1339.1265795994234
FDW02,OUT049,2048.6568467475718
FDE44,OUT049,767.9397682373617
FDL38,OUT046,1399.556874365011
NCT54,OUT010,207.37345812265286
DRJ39,OUT010,573.0607910986411
FDW55,OUT049,4153.107190601648
DRF13,OUT019,313.99404596662276
NCW17,OUT049,2115.956704272368
FDP13,OUT035,614.4220086936757
FDS08,OUT018,2774.121579158032
NCP17,OUT035,995.5420580317095
NCO53,OUT035,3054.2158272534452
FDH19,OUT045,2879.233590920756
FDJ04,OUT017,2000.0384899041894
FDG10,OUT049,855.2186016819659
FDA40,OUT010,175.56623977641866
FDI53,OUT045,2562.89429355404
FDU09,OUT010,169.7176145603244
FDK60,OUT045,1553.7887141877934
FDR43,OUT017,605.5064707792916
FDW22,OUT017,3787.22983296927
DRP47,OUT010,608.4037797154224
DRG48,OUT010,414.8310921313021
FDA14,OUT035,2504.2763374009332
FDU49,OUT013,1369.1321482503795
FDK28,OUT045,4146.910075429101
FDT19,OUT046,2902.1980790982293
NCQ42,OUT045,2023.401750257022
FDD03,OUT045,3825.6468573066986
NCM53,OUT013,1648.3104310133099
NCX53,OUT045,2101.6278597350133
FDV14,OUT027,2383.4045416487224
NCZ54,OUT017,2581.5536208217018
FDB39,OUT013,840.1505117448512
DRC24,OUT046,2518.2681466759254
FDY36,OUT013,1127.4102167627143
FDN01,OUT035,2939.8970671416187
DRH25,OUT046,825.995305759813
FDV08,OUT046,620.4004584357759
NCP53,OUT049,3970.516064105139
FDU52,OUT010,433.3792996888041
NCI42,OUT045,3574.025394368071
FDZ14,OUT035,1990.6713283385652
FDF11,OUT046,3944.182075004817
FDQ13,OUT018,1346.981084124667
FDO32,OUT010,109.06537021101497
DRJ37,OUT018,2378.239733374834
FDY43,OUT046,2751.8788899775777
NCT41,OUT017,2504.664541094727
NCV17,OUT045,2080.2384032989926
FDM04,OUT027,1537.1392144392817
DRB48,OUT018,584.3228094835747
FDM24,OUT013,2446.657759255407
FDT37,OUT049,4154.236570668198
NCO05,OUT010,205.71118568535195
FDL13,OUT046,3891.4528106095654
FDL15,OUT017,2504.664541094727
FDB11,OUT018,3131.0643903393047
FDL14,OUT019,374.0311901246004
FDY10,OUT019,303.7507086022718
FDJ40,OUT049,1713.0446769226414
NCW18,OUT046,3939.4621653128124
NCY06,OUT013,2050.6388473398333
DRE13,OUT018,1346.981084124667
FDA26,OUT045,3742.243259053445
NCE19,OUT010,155.7501067605638
FDE33,OUT035,1279.6666224642804
DRL59,OUT027,1508.0735330657153
FDY07,OUT046,765.2949080732692
FDF57,OUT018,2783.3869931710774
FDM58,OUT035,1701.361810540967
FDP26,OUT027,2509.7722925490734
FDY32,OUT046,2567.0205325252996
FDD51,OUT010,104.77778091299311
FDU22,OUT018,1881.7391282078993
FDZ49,OUT018,3348.7186455395727
NCI42,OUT017,3715.261416023353
FDT04,OUT027,966.3221568754889
NCU41,OUT045,3021.8286766561455
FDS56,OUT045,4187.0097665169715
NCN42,OUT017,2484.9919005041847
FDK34,OUT046,3942.4153816849325
FDB03,OUT017,3928.0902153051966
DRJ25,OUT035,773.3127019835679
FDT25,OUT027,3308.781277312473
FDN20,OUT013,2746.358791618735
FDP09,OUT013,3668.975024879248
FDM20,OUT019,557.3123957343224
NCG55,OUT046,1948.6258006348999
NCP14,OUT045,1645.726500233117
NCH06,OUT046,3906.954735781215
FDV52,OUT013,1948.0250088575965
NCL07,OUT035,614.4220086936757
DRJ11,OUT027,5584.6142049196715
DRO59,OUT013,1136.118404683843
FDW15,OUT010,323.5159396186784
NCQ30,OUT035,2006.7982066297309
NCN54,OUT019,172.0710564300363
FDY01,OUT027,3074.992429051731
FDX39,OUT035,3754.191981869348
FDH53,OUT027,2294.1477650591382
FDA57,OUT035,614.4220086936757
NCC07,OUT010,250.65607434103632
FDU28,OUT013,3027.127641476048
FDK36,OUT010,102.86529768951834
FDR36,OUT018,592.0179752071564
NCQ17,OUT035,2486.0052138270653
FDS28,OUT019,174.2452374038742
FDE08,OUT045,2497.405130052665
FDU22,OUT046,2034.3362701051606
FDG41,OUT045,1654.688343790453
FDO31,OUT010,173.96731415009594
FDM21,OUT019,633.3874913882536
FDU40,OUT017,2901.6790367380604
FDV36,OUT018,1954.3431275568516
FDT10,OUT027,1799.6473165038963
FDX38,OUT045,767.9397682373617
NCU30,OUT027,4063.296742690886
NCV06,OUT049,3113.5316227686153
FDT16,OUT035,4216.8130936344
NCP41,OUT027,2513.9420203561726
FDZ56,OUT017,2786.6507855212653
FDC22,OUT035,3124.0995610710083
FDU10,OUT035,612.7052927121943
FDS46,OUT045,1933.6904798597668
FDO08,OUT049,2644.0817448337702
NCV42,OUT018,1616.2825353462829
FDP33,OUT035,3963.3460115869016
FDJ12,OUT046,3566.2699447842483
FDH04,OUT045,1401.979509172769
NCU54,OUT013,3668.129387492632
FDO36,OUT010,475.8871623333694
FDT37,OUT027,6221.203340583111
FDD14,OUT010,519.8418453047643
FDA16,OUT013,3736.409834322516
NCS42,OUT019,226.66789084217243
FDP10,OUT019,250.51534465198606
FDQ28,OUT049,2509.066801514003
FDK57,OUT010,302.549028239466
FDK02,OUT013,1952.0971604760462
FDW47,OUT018,1893.0236244783391
NCC42,OUT018,1918.4331476042696
FDQ37,OUT018,2840.1786497060043
FDL40,OUT046,1518.8114952373326
DRE13,OUT010,189.04969419560345
FDQ34,OUT027,2800.2366217077265
NCB54,OUT046,2050.7911709967034
FDS48,OUT049,2503.7216230352665
FDO15,OUT045,1104.3050483224322
NCT30,OUT013,763.2581078610998
FDU49,OUT027,2359.749265152857
FDE21,OUT046,1983.961521009473
FDS49,OUT019,211.51547211774505
FDT38,OUT027,2378.2773647232566
FDZ01,OUT045,1634.2111915027644
FDC41,OUT035,1188.859648493007
DRG13,OUT010,368.39198985187835
NCZ42,OUT018,3396.096469947618
NCM07,OUT045,1359.0045516822845
NCV17,OUT018,1964.9975838217827
DRK39,OUT035,1339.1265795994234
FDS37,OUT018,1797.0515228828153
FDV12,OUT019,255.80360007077755
NCG19,OUT018,3475.7902473704453
FDS51,OUT013,959.5852294114065
NCO14,OUT046,620.4004584357759
FDC38,OUT046,2065.44340234564
FDN15,OUT046,2115.956704272368
NCH42,OUT013,3813.9084609825804
FDQ22,OUT046,610.493523153933
FDC05,OUT013,3075.7412976485407
FDZ31,OUT013,3070.4808894623598
DRJ23,OUT049,3043.5843710421586
FDC52,OUT035,2493.5288719787222
DRD12,OUT010,187.19185023860243
FDV55,OUT017,2503.1858065300967
FDD32,OUT046,1320.654488565507
FDR01,OUT049,3274.534917329892
FDY08,OUT019,290.6165599534147
FDQ45,OUT045,3119.013474068094
DRN11,OUT027,3547.015356330306
NCS05,OUT018,1964.9975838217827
FDY32,OUT035,2562.89429355404
NCD31,OUT045,2620.962155832088
NCE06,OUT049,2535.542491875423
NCP14,OUT046,1645.726500233117
NCF18,OUT019,515.7918527241332
FDF14,OUT018,2363.687131242448
FDB22,OUT017,2479.7029920441737
NCH54,OUT049,2564.607967637029
FDU27,OUT035,773.3127019835679
FDS58,OUT027,4196.8278077447885
NCU29,OUT035,2492.8749712661997
FDJ57,OUT013,3110.9096112870548
FDL56,OUT049,1361.9206983792883
FDH60,OUT035,3047.241692786235
FDN24,OUT018,835.4582955673811
FDD02,OUT017,2045.1824053492987
FDP15,OUT017,4008.883212077041
FDB28,OUT027,5545.402644630168
DRC49,OUT045,2478.992613365404
NCG30,OUT018,1893.0236244783391
FDJ14,OUT049,1260.0875558028
FDL52,OUT045,610.493523153933
NCG19,OUT027,6095.697623385112
NCN41,OUT035,2002.7060227194975
FDW22,OUT013,3745.3013073309617
FDI02,OUT013,1738.5345785417376
FDV51,OUT045,2606.8949754420296
FDV48,OUT046,1279.261854903396
NCL17,OUT019,312.3725896565689
FDP46,OUT045,1399.556874365011
FDU10,OUT045,607.7617592677989
FDT37,OUT010,604.590307249006
FDI27,OUT035,767.9397682373617
FDN51,OUT046,4103.257678656046
FDW07,OUT035,1369.8729658313273
FDN45,OUT049,3664.079065589432
DRN37,OUT027,4395.003025865622
DRF48,OUT049,3145.7711029944535
FDP38,OUT019,155.10631407559964
NCX18,OUT027,5576.962553023554
FDK45,OUT018,1804.7105006577506
FDZ37,OUT049,1364.3433331870463
FDS50,OUT018,3400.167930901227
NCR54,OUT018,2955.723461541538
NCS17,OUT035,1511.7278888842925
FDV31,OUT046,2927.3718268878924
DRE27,OUT017,1525.2635436757907
FDN60,OUT013,2545.7838518149797
FDK26,OUT013,3111.61745692921
FDX37,OUT018,1578.7429587721074
FDW31,OUT046,3066.1451220380477
FDX26,OUT018,2971.572856347236
DRL49,OUT019,328.16240719070663
FDU49,OUT017,1359.4732048079627
FDY58,OUT046,3878.772061463275
FDN03,OUT045,4008.2999787594276
NCV06,OUT010,466.41112486119255
FDH53,OUT045,1332.5612746298625
FDG31,OUT018,994.169460026028
NCC06,OUT045,2080.2384032989926
FDS13,OUT049,4120.427114135011
FDP16,OUT035,4047.352131803532
FDA35,OUT013,2019.6709029778522
DRP47,OUT018,3755.0040971264025
FDY28,OUT010,530.4982958476721
FDY20,OUT035,1408.0742025974098
NCH30,OUT017,1734.918359163254
NCR29,OUT019,171.87996514507435
NCP05,OUT013,2473.9446192728683
NCF30,OUT019,318.6837296010687
FDA08,OUT035,2617.7672595204085
FDN51,OUT027,6399.058769398235
FDH12,OUT046,1645.726500233117
FDY39,OUT017,3082.6136034293027
NCO53,OUT045,3064.564689611764
FDB40,OUT046,2514.240132475512
FDH02,OUT049,1398.9979490173139
FDY11,OUT027,1811.7342727636474
FDQ09,OUT019,302.40938181408313
FDP16,OUT013,4024.0161785170435
NCF55,OUT018,579.3792760391794
FDY09,OUT027,4891.3244806703915
FDY39,OUT045,3082.6136034293027
NCU53,OUT049,2539.6687308466826
NCT41,OUT049,2502.356791151485
FDJ45,OUT046,607.7617592677989
FDR28,OUT013,2585.392066415006
FDN08,OUT013,1982.858266834853
FDJ07,OUT049,1963.6859535691099
FDZ09,OUT027,4109.381294464108
FDQ14,OUT017,2464.7579618772866
FDY12,OUT027,1422.0330084153063
FDK57,OUT046,2032.1050937669868
FDD20,OUT049,2084.9887599103868
FDS36,OUT018,1669.917146560715
FDI40,OUT049,1642.7449400776616
FDJ40,OUT045,1716.0262370780968
FDE08,OUT013,2474.143815278255
DRK01,OUT013,1522.2819835203356
FDC58,OUT049,620.4004584357759
FDE50,OUT046,3053.993892620722
FDX48,OUT035,2507.248671778418
DRM35,OUT018,2814.058442730105
FDG41,OUT013,1651.7067836349977
FDB52,OUT046,4177.369795091251
FDV19,OUT045,2579.097688779228
DRG48,OUT017,2471.965462124501
FDI26,OUT013,3005.422112537515
FDU11,OUT019,277.13250179647326
FDF59,OUT019,326.56401835606846
FDR07,OUT049,1542.8974429548375
NCE06,OUT017,2531.140231456148
FDE10,OUT046,2056.1208395063572
NCO55,OUT046,1654.688343790453
FDZ13,OUT013,773.1945151360329
FDT50,OUT017,1548.3016379180508
FDH12,OUT010,211.33131846119994
FDD21,OUT045,1937.022623958038
NCM05,OUT013,4160.124609089292
FDK04,OUT013,852.2889950643086
FDN33,OUT017,1537.1558579585483
NCM18,OUT010,166.47514345733182
DRC25,OUT049,1365.3044153122914
FDT47,OUT017,1552.0251321364535
FDD45,OUT027,2759.7220984009596
NCD07,OUT018,1789.12599590067
NCY54,OUT010,393.3867455497356
FDL12,OUT049,938.7750911332779
FDL02,OUT017,1645.726500233117
FDC60,OUT035,1410.7668169789054
FDR37,OUT017,3033.7198279715944
FDY16,OUT017,3043.7193522084435
FDU26,OUT045,1998.6179691317852
FDN24,OUT013,812.2368724445837
FDH44,OUT013,2467.326284074392
FDE23,OUT010,103.44777710776039
FDW60,OUT017,2900.335247690014
FDQ55,OUT049,1989.573458538448
FDV32,OUT027,1848.225879582604
FDV03,OUT010,318.22564402123356
FDY14,OUT010,595.9385184432496
NCL55,OUT027,5929.448599914961
DRF25,OUT017,610.450004223687
FDX03,OUT046,642.3144607381705
FDF40,OUT045,4027.4245182281234
FDX24,OUT010,204.54539792420837
FDA25,OUT049,1642.7449400776616
FDH21,OUT018,2444.1362502278666
FDB47,OUT010,491.13578119529296
FDT34,OUT019,250.88465236137336
FDS39,OUT010,310.28600082819077
NCU05,OUT046,1266.855344280335
FDE02,OUT049,1471.1451015475957
FDL25,OUT035,1434.8584186934563
FDC50,OUT049,1486.0094974218737
FDZ32,OUT049,1642.7449400776616
FDV14,OUT045,1369.8729658313273
FDR07,OUT045,1545.8790031102928
FDB26,OUT049,820.154528752073
NCR50,OUT045,2495.8489248540923
FDP01,OUT018,2348.8732893088377
FDH57,OUT045,2041.5994940636247
FDM60,OUT027,1000.1714501768458
FDA45,OUT017,2837.821494926203
FDU55,OUT017,4207.673940599798
FDH40,OUT035,1339.1265795994234
FDG40,OUT019,81.655150524592
FDT12,OUT049,3819.556833881382
DRL59,OUT045,825.995305759813
FDT47,OUT018,1536.8450583535378
FDI60,OUT017,1043.086678663915
DRF51,OUT027,966.3221568754889
NCK31,OUT049,775.2313153482022
FDB08,OUT045,2552.6506001904218
FDM44,OUT035,1634.2111915027644
FDD46,OUT018,2368.3045381734473
